mtry,AUC,algorithm,split
137,0.6779521592957152,optifit_gg,split_51
274,0.6753617631894591,optifit_gg,split_51
350,0.6745207642641012,optifit_gg,split_51
30,0.6690585078424485,optifit_gg,split_52
68,0.6690314430574442,optifit_gg,split_52
137,0.6662654175435188,optifit_gg,split_52
274,0.6612666493344908,optifit_gg,split_52
350,0.6596786203772512,optifit_gg,split_52
30,0.6847369835334683,optifit_gg,split_53
68,0.6869301769217434,optifit_gg,split_53
137,0.6850549221670665,optifit_gg,split_53
274,0.6798404277999437,optifit_gg,split_53
350,0.6785661532144385,optifit_gg,split_53
30,0.7004687840991558,optifit_gg,split_54
68,0.6998480546220459,optifit_gg,split_54
137,0.7014375332451327,optifit_gg,split_54
274,0.6968228135573726,optifit_gg,split_54
350,0.6944850234601976,optifit_gg,split_54
30,0.7136837023544562,optifit_gg,split_55
68,0.7125822497420174,optifit_gg,split_55
137,0.7115177345403807,optifit_gg,split_55
274,0.707495225388772,optifit_gg,split_55
350,0.7047669491729749,optifit_gg,split_55
30,0.7237157898775792,optifit_gg,split_56
68,0.7266235238231675,optifit_gg,split_56
137,0.7257201735951846,optifit_gg,split_56
274,0.7223962330262683,optifit_gg,split_56
350,0.7203149768506575,optifit_gg,split_56
30,0.6860706381011751,optifit_gg,split_57
68,0.6876604499202201,optifit_gg,split_57
137,0.6859358433345195,optifit_gg,split_57
274,0.6841820373367913,optifit_gg,split_57
350,0.6808101163338248,optifit_gg,split_57
30,0.7079782019656924,optifit_gg,split_58
68,0.7112591956884685,optifit_gg,split_58
137,0.7116269344093252,optifit_gg,split_58
274,0.7094900619229056,optifit_gg,split_58
350,0.7076016367278164,optifit_gg,split_58
30,0.6936407348815796,optifit_gg,split_59
68,0.6942260420550775,optifit_gg,split_59
137,0.6935376112937859,optifit_gg,split_59
274,0.6881108301537926,optifit_gg,split_59
350,0.6887713998582601,optifit_gg,split_59
30,0.6837045003746333,optifit_gg,split_60
68,0.6848846214538398,optifit_gg,split_60
137,0.680759668307155,optifit_gg,split_60
274,0.6767499242536169,optifit_gg,split_60
350,0.6755213184620574,optifit_gg,split_60
30,0.6940578582339324,optifit_gg,split_61
68,0.6959405035590238,optifit_gg,split_61
137,0.6978167375137698,optifit_gg,split_61
274,0.6952896958187251,optifit_gg,split_61
350,0.6948414655829738,optifit_gg,split_61
30,0.6921574951671089,optifit_gg,split_62
68,0.6918126791220408,optifit_gg,split_62
137,0.687397373094066,optifit_gg,split_62
274,0.6835958505995844,optifit_gg,split_62
350,0.6797938695342434,optifit_gg,split_62
30,0.7061789135149081,optifit_gg,split_63
68,0.7084116609126891,optifit_gg,split_63
137,0.7085341374147258,optifit_gg,split_63
274,0.7058095845045623,optifit_gg,split_63
350,0.703537077442825,optifit_gg,split_63
30,0.7055764532632102,optifit_gg,split_64
68,0.7055993813442395,optifit_gg,split_64
137,0.703906765476843,optifit_gg,split_64
274,0.6975536905506078,optifit_gg,split_64
350,0.6976040806849272,optifit_gg,split_64
30,0.68206639053625,optifit_gg,split_65
68,0.6837484652139525,optifit_gg,split_65
137,0.682265301685245,optifit_gg,split_65
274,0.6794585874571935,optifit_gg,split_65
350,0.6786584836788986,optifit_gg,split_65
30,0.6994340266081034,optifit_gg,split_66
68,0.6990370724814117,optifit_gg,split_66
137,0.6987172730303195,optifit_gg,split_66
274,0.6937664712999791,optifit_gg,split_66
350,0.6910808883714332,optifit_gg,split_66
30,0.6733081608021279,optifit_gg,split_67
68,0.6764177469042206,optifit_gg,split_67
137,0.6739967483800774,optifit_gg,split_67
274,0.6711825939001929,optifit_gg,split_67
350,0.6706259453715571,optifit_gg,split_67
30,0.6869502520254754,optifit_gg,split_68
68,0.6899675991565258,optifit_gg,split_68
137,0.6907758377295202,optifit_gg,split_68
274,0.6906524471900513,optifit_gg,split_68
350,0.6893306505358375,optifit_gg,split_68
30,0.6919078389273525,optifit_gg,split_69
68,0.6973598912993544,optifit_gg,split_69
137,0.6985346021039709,optifit_gg,split_69
274,0.6969329093143625,optifit_gg,split_69
350,0.6982903592736626,optifit_gg,split_69
30,0.6749202033722844,optifit_gg,split_70
68,0.6763289895938234,optifit_gg,split_70
137,0.6749064503146355,optifit_gg,split_70
274,0.671146093500521,optifit_gg,split_70
350,0.6695727546433594,optifit_gg,split_70
30,0.6911520199528861,optifit_gg,split_71
68,0.6919681812061361,optifit_gg,split_71
137,0.6922844241756848,optifit_gg,split_71
274,0.6887223749812712,optifit_gg,split_71
350,0.6873887353619973,optifit_gg,split_71
30,0.6806807056613381,optifit_gg,split_72
68,0.6814282512796747,optifit_gg,split_72
137,0.6790502129622711,optifit_gg,split_72
274,0.6735094078462015,optifit_gg,split_72
350,0.6725357114936469,optifit_gg,split_72
30,0.692419389504167,optifit_gg,split_73
68,0.6933708541306262,optifit_gg,split_73
137,0.6914365237136952,optifit_gg,split_73
274,0.6882456521200363,optifit_gg,split_73
350,0.6863469202176586,optifit_gg,split_73
30,0.679569683173908,optifit_gg,split_74
68,0.680369292516538,optifit_gg,split_74
137,0.6774883934088198,optifit_gg,split_74
274,0.6713870227758916,optifit_gg,split_74
350,0.6719726211382601,optifit_gg,split_74
30,0.7108102900262103,optifit_gg,split_75
68,0.7139090954810106,optifit_gg,split_75
137,0.7142565187068435,optifit_gg,split_75
274,0.7124368130002414,optifit_gg,split_75
350,0.7118053531251494,optifit_gg,split_75
30,0.6946795188852858,optifit_gg,split_76
68,0.6942227343435964,optifit_gg,split_76
137,0.6918900363750607,optifit_gg,split_76
274,0.6871329174573867,optifit_gg,split_76
350,0.6851768453989913,optifit_gg,split_76
30,0.7168705454634049,optifit_gg,split_77
68,0.717390223134739,optifit_gg,split_77
137,0.716979755750977,optifit_gg,split_77
274,0.7142223687137621,optifit_gg,split_77
350,0.7132017359286821,optifit_gg,split_77
30,0.7052241838455802,optifit_gg,split_78
68,0.7087809136712169,optifit_gg,split_78
137,0.7085632891318591,optifit_gg,split_78
274,0.7045995252572531,optifit_gg,split_78
350,0.702828500402705,optifit_gg,split_78
30,0.6887080799749876,optifit_gg,split_79
68,0.6897796010065675,optifit_gg,split_79
137,0.6888692065262672,optifit_gg,split_79
274,0.6851988939218607,optifit_gg,split_79
350,0.683116875047766,optifit_gg,split_79
30,0.6701075039797345,optifit_gg,split_80
68,0.6689381594569505,optifit_gg,split_80
137,0.6662996945269675,optifit_gg,split_80
274,0.6643627004132773,optifit_gg,split_80
350,0.6609273348224474,optifit_gg,split_80
30,0.7079704012166508,optifit_gg,split_81
68,0.7081048356862439,optifit_gg,split_81
137,0.7067998795145136,optifit_gg,split_81
274,0.705874256981905,optifit_gg,split_81
350,0.702820293554617,optifit_gg,split_81
30,0.7063040384627857,optifit_gg,split_82
68,0.7087958318724611,optifit_gg,split_82
137,0.7094628961148435,optifit_gg,split_82
274,0.7056172778735855,optifit_gg,split_82
350,0.7044005434769307,optifit_gg,split_82
30,0.7084244817009215,optifit_gg,split_83
68,0.711463001954142,optifit_gg,split_83
137,0.7108833123169719,optifit_gg,split_83
274,0.7079573449763457,optifit_gg,split_83
350,0.7075727294209706,optifit_gg,split_83
30,0.6907791126750776,optifit_gg,split_84
68,0.6912398288329111,optifit_gg,split_84
137,0.6888620262789122,optifit_gg,split_84
274,0.6833609785296669,optifit_gg,split_84
350,0.6806226871473714,optifit_gg,split_84
30,0.674218191748006,optifit_gg,split_85
68,0.678889233603837,optifit_gg,split_85
137,0.6788921113884008,optifit_gg,split_85
274,0.6764820306012269,optifit_gg,split_85
350,0.676576233834006,optifit_gg,split_85
30,0.6820068123220401,optifit_gg,split_86
68,0.6858888866562112,optifit_gg,split_86
137,0.6857246764080432,optifit_gg,split_86
274,0.6851174878882016,optifit_gg,split_86
350,0.6857679584046968,optifit_gg,split_86
30,0.6620606565510294,optifit_gg,split_87
68,0.6641532751907069,optifit_gg,split_87
137,0.6639092998117154,optifit_gg,split_87
274,0.660611739164912,optifit_gg,split_87
350,0.6587020583483417,optifit_gg,split_87
30,0.709049698248662,optifit_gg,split_88
68,0.7125883339241456,optifit_gg,split_88
137,0.7125054585748916,optifit_gg,split_88
274,0.7113690631091086,optifit_gg,split_88
350,0.7101853268122826,optifit_gg,split_88
30,0.6833059154921457,optifit_gg,split_89
68,0.6817095557330035,optifit_gg,split_89
137,0.6779127427087256,optifit_gg,split_89
274,0.6737634298104925,optifit_gg,split_89
350,0.6729426808451607,optifit_gg,split_89
30,0.6722527581600228,optifit_gg,split_90
68,0.674456052390877,optifit_gg,split_90
137,0.6730030338711847,optifit_gg,split_90
274,0.670734458417564,optifit_gg,split_90
350,0.6691471946385285,optifit_gg,split_90
30,0.6940687165469046,optifit_gg,split_91
68,0.6949560172919607,optifit_gg,split_91
137,0.6937246517396539,optifit_gg,split_91
274,0.6909335017111135,optifit_gg,split_91
350,0.6877157809614021,optifit_gg,split_91
30,0.7036034469117439,optifit_gg,split_92
68,0.7075242148945501,optifit_gg,split_92
137,0.7093399983501864,optifit_gg,split_92
274,0.7077532178278637,optifit_gg,split_92
350,0.7073245063080641,optifit_gg,split_92
30,0.6867423950769369,optifit_gg,split_93
68,0.6895567506597793,optifit_gg,split_93
137,0.6884313071998015,optifit_gg,split_93
274,0.6853395209419445,optifit_gg,split_93
350,0.6833257379253926,optifit_gg,split_93
30,0.6791905739825135,optifit_gg,split_94
68,0.677571920545209,optifit_gg,split_94
137,0.673107302145849,optifit_gg,split_94
274,0.6664919518104195,optifit_gg,split_94
350,0.6657517456406445,optifit_gg,split_94
30,0.6636769987748321,optifit_gg,split_95
68,0.6654060319761339,optifit_gg,split_95
137,0.6630186717536825,optifit_gg,split_95
274,0.6586368068811965,optifit_gg,split_95
350,0.6569478114105962,optifit_gg,split_95
30,0.7095492128287105,optifit_gg,split_96
68,0.7130227529919951,optifit_gg,split_96
137,0.7135705159000432,optifit_gg,split_96
274,0.7094664288612134,optifit_gg,split_96
350,0.7091632613448957,optifit_gg,split_96
30,0.6761336292288503,optifit_gg,split_97
68,0.6759943878671452,optifit_gg,split_97
137,0.6746100412134723,optifit_gg,split_97
274,0.6684502638875195,optifit_gg,split_97
350,0.6665499089645835,optifit_gg,split_97
30,0.6984307098779362,optifit_gg,split_98
68,0.7037836152681042,optifit_gg,split_98
137,0.7051364330751771,optifit_gg,split_98
274,0.7054133887829521,optifit_gg,split_98
350,0.7055982422595917,optifit_gg,split_98
30,0.66454321791098,optifit_gg,split_99
68,0.664019961897098,optifit_gg,split_99
137,0.6589424054539168,optifit_gg,split_99
274,0.6544119897463,optifit_gg,split_99
350,0.6529544828417347,optifit_gg,split_99
30,0.698693635494859,optifit_gg,split_100
68,0.6989822040507748,optifit_gg,split_100
137,0.6960161211060468,optifit_gg,split_100
274,0.6904187732693615,optifit_gg,split_100
350,0.6888969110487926,optifit_gg,split_100
30,0.653971487572715,vsearch_denovo,split_1
68,0.6614221194575319,vsearch_denovo,split_1
137,0.6640074376943997,vsearch_denovo,split_1
274,0.6653724384191421,vsearch_denovo,split_1
350,0.6650898640818078,vsearch_denovo,split_1
30,0.6785458618034982,vsearch_denovo,split_2
68,0.685036044549713,vsearch_denovo,split_2
137,0.6858881187140311,vsearch_denovo,split_2
274,0.6867468803147646,vsearch_denovo,split_2
350,0.6869297825682394,vsearch_denovo,split_2
30,0.678466167296178,vsearch_denovo,split_3
68,0.6829493929379938,vsearch_denovo,split_3
137,0.6852742486624341,vsearch_denovo,split_3
274,0.6855705587293434,vsearch_denovo,split_3
350,0.6843666654843875,vsearch_denovo,split_3
30,0.6479772245253007,vsearch_denovo,split_4
68,0.6563202873193251,vsearch_denovo,split_4
137,0.6604609089721326,vsearch_denovo,split_4
274,0.6627814735369176,vsearch_denovo,split_4
350,0.6622684483675512,vsearch_denovo,split_4
30,0.6602218838075637,vsearch_denovo,split_5
68,0.665284179683258,vsearch_denovo,split_5
137,0.6685467085965701,vsearch_denovo,split_5
274,0.6706010977655602,vsearch_denovo,split_5
350,0.6704508726379551,vsearch_denovo,split_5
30,0.6499180970281335,vsearch_denovo,split_6
68,0.6538346371498874,vsearch_denovo,split_6
137,0.6587812200021471,vsearch_denovo,split_6
274,0.6587904274533323,vsearch_denovo,split_6
350,0.6595588836647451,vsearch_denovo,split_6
30,0.6792262925985814,vsearch_denovo,split_7
68,0.6861864607575813,vsearch_denovo,split_7
137,0.6896649224781957,vsearch_denovo,split_7
274,0.6895746241870554,vsearch_denovo,split_7
350,0.689967932252196,vsearch_denovo,split_7
30,0.6740808117141788,vsearch_denovo,split_8
68,0.6795597682919317,vsearch_denovo,split_8
137,0.6820511208317382,vsearch_denovo,split_8
274,0.6841961332940272,vsearch_denovo,split_8
350,0.6820577896068846,vsearch_denovo,split_8
30,0.6882024802900916,vsearch_denovo,split_9
68,0.6971481264172046,vsearch_denovo,split_9
137,0.7014647774559476,vsearch_denovo,split_9
274,0.701796907620883,vsearch_denovo,split_9
350,0.70167429799066106,vsearch_denovo,split_9
30,0.6708218496253566,vsearch_denovo,split_10
68,0.6783928240739602,vsearch_denovo,split_10
137,0.6825979089713262,vsearch_denovo,split_10
274,0.682752139118269,vsearch_denovo,split_10
350,0.6828642033871954,vsearch_denovo,split_10
30,0.67848527416289794,vsearch_denovo,split_11
68,0.6858995800772218,vsearch_denovo,split_11
137,0.6891591425553883,vsearch_denovo,split_11
274,0.6907854130575504,vsearch_denovo,split_11
350,0.6897695171397182,vsearch_denovo,split_11
30,0.6731220480297156,vsearch_denovo,split_12
68,0.6813127878844787,vsearch_denovo,split_12
137,0.6848351589461469,vsearch_denovo,split_12
274,0.6872169800198262,vsearch_denovo,split_12
350,0.6863132738536851,vsearch_denovo,split_12
30,0.6690403042728447,vsearch_denovo,split_13
68,0.6783546019188885,vsearch_denovo,split_13
137,0.6846578915224847,vsearch_denovo,split_13
274,0.6859635808324116,vsearch_denovo,split_13
350,0.6851542571629429,vsearch_denovo,split_13
30,0.6711388414450679,vsearch_denovo,split_14
68,0.6790854687394707,vsearch_denovo,split_14
137,0.6827551568840592,vsearch_denovo,split_14
274,0.6838072140888906,vsearch_denovo,split_14
350,0.6836791324915111,vsearch_denovo,split_14
30,0.6632352037481601,vsearch_denovo,split_15
68,0.6712662681079878,vsearch_denovo,split_15
137,0.6762161848441617,vsearch_denovo,split_15
274,0.679015028582222,vsearch_denovo,split_15
350,0.6778233606949211,vsearch_denovo,split_15
30,0.6756163874716646,vsearch_denovo,split_16
68,0.683223978601272,vsearch_denovo,split_16
137,0.6844054517692704,vsearch_denovo,split_16
274,0.6854464474374673,vsearch_denovo,split_16
350,0.683347250852217,vsearch_denovo,split_16
30,0.6731528899453402,vsearch_denovo,split_17
68,0.6806944432064582,vsearch_denovo,split_17
137,0.6816243375726528,vsearch_denovo,split_17
274,0.6846227073737408,vsearch_denovo,split_17
350,0.6836427126859427,vsearch_denovo,split_17
30,0.6793189410070326,vsearch_denovo,split_18
68,0.6811661516222486,vsearch_denovo,split_18
137,0.6862064928143141,vsearch_denovo,split_18
274,0.6862861249675578,vsearch_denovo,split_18
350,0.6865414613654733,vsearch_denovo,split_18
30,0.6841352222342283,vsearch_denovo,split_19
68,0.6902415021170321,vsearch_denovo,split_19
137,0.6917666995261863,vsearch_denovo,split_19
274,0.6916899253493516,vsearch_denovo,split_19
350,0.6901129597677156,vsearch_denovo,split_19
30,0.6605741349731714,vsearch_denovo,split_20
68,0.6680499347025196,vsearch_denovo,split_20
137,0.6706669333635562,vsearch_denovo,split_20
274,0.6723749757780022,vsearch_denovo,split_20
350,0.6702761661236141,vsearch_denovo,split_20
30,0.6856395933990741,vsearch_denovo,split_21
68,0.6920573891602689,vsearch_denovo,split_21
137,0.6963634200504915,vsearch_denovo,split_21
274,0.6981271104270657,vsearch_denovo,split_21
350,0.6977525725985111,vsearch_denovo,split_21
30,0.6585792857225613,vsearch_denovo,split_22
68,0.6641192700709287,vsearch_denovo,split_22
137,0.668686314388311,vsearch_denovo,split_22
274,0.6675754489871563,vsearch_denovo,split_22
350,0.6681312462578617,vsearch_denovo,split_22
30,0.6915436647870049,vsearch_denovo,split_23
68,0.6950700140907015,vsearch_denovo,split_23
137,0.6984893519167558,vsearch_denovo,split_23
274,0.7005137397387754,vsearch_denovo,split_23
350,0.6979422802017349,vsearch_denovo,split_23
30,0.6530653843548998,vsearch_denovo,split_24
68,0.6585216693281598,vsearch_denovo,split_24
137,0.6623790745608866,vsearch_denovo,split_24
274,0.6636193222828652,vsearch_denovo,split_24
350,0.6634498025756405,vsearch_denovo,split_24
30,0.650861050635457,vsearch_denovo,split_25
68,0.6615238856446621,vsearch_denovo,split_25
137,0.6667798270152588,vsearch_denovo,split_25
274,0.6681024045077175,vsearch_denovo,split_25
350,0.6690956849827534,vsearch_denovo,split_25
30,0.6887034179467801,vsearch_denovo,split_26
68,0.6936244952083866,vsearch_denovo,split_26
137,0.6974969700984978,vsearch_denovo,split_26
274,0.6967611435761097,vsearch_denovo,split_26
350,0.6963923196973953,vsearch_denovo,split_26
30,0.697053162598242,vsearch_denovo,split_27
68,0.7035743232506971,vsearch_denovo,split_27
137,0.7073699529518319,vsearch_denovo,split_27
274,0.7087988007231764,vsearch_denovo,split_27
350,0.7078490659185653,vsearch_denovo,split_27
30,0.6673493154486798,vsearch_denovo,split_28
68,0.6714517306237863,vsearch_denovo,split_28
137,0.6733132498425558,vsearch_denovo,split_28
274,0.6726695025801653,vsearch_denovo,split_28
350,0.6717261045720978,vsearch_denovo,split_28
30,0.6882864354651522,vsearch_denovo,split_29
68,0.691875491974888,vsearch_denovo,split_29
137,0.6951382934764971,vsearch_denovo,split_29
274,0.6947194478069183,vsearch_denovo,split_29
350,0.6953900546639132,vsearch_denovo,split_29
30,0.6941449265435677,vsearch_denovo,split_30
68,0.7010882579427393,vsearch_denovo,split_30
137,0.7064126833003204,vsearch_denovo,split_30
274,0.7084460970045406,vsearch_denovo,split_30
350,0.7067820158552056,vsearch_denovo,split_30
30,0.6765377626928157,vsearch_denovo,split_31
68,0.6831221732162928,vsearch_denovo,split_31
137,0.6875282637419863,vsearch_denovo,split_31
274,0.6884999942263035,vsearch_denovo,split_31
350,0.6885207635690404,vsearch_denovo,split_31
30,0.6731778382733664,vsearch_denovo,split_32
68,0.6790765340410899,vsearch_denovo,split_32
137,0.6821706831442881,vsearch_denovo,split_32
274,0.6814889254182634,vsearch_denovo,split_32
350,0.6814048836176888,vsearch_denovo,split_32
30,0.6693642130512187,vsearch_denovo,split_33
68,0.6749029950114269,vsearch_denovo,split_33
137,0.6784065473536048,vsearch_denovo,split_33
274,0.6792060219045504,vsearch_denovo,split_33
350,0.6780423089448271,vsearch_denovo,split_33
30,0.6705440550717965,vsearch_denovo,split_34
68,0.6816404061538103,vsearch_denovo,split_34
137,0.6873161661287954,vsearch_denovo,split_34
274,0.6905407718802814,vsearch_denovo,split_34
350,0.691792435469533,vsearch_denovo,split_34
30,0.6711782525787907,vsearch_denovo,split_35
68,0.6736277859282562,vsearch_denovo,split_35
137,0.6746740788448847,vsearch_denovo,split_35
274,0.6744083498283376,vsearch_denovo,split_35
350,0.6738076329579169,vsearch_denovo,split_35
30,0.6750934570835216,vsearch_denovo,split_36
68,0.6784570282062714,vsearch_denovo,split_36
137,0.6792468499926456,vsearch_denovo,split_36
274,0.6768216442366226,vsearch_denovo,split_36
350,0.6751405743149109,vsearch_denovo,split_36
30,0.650380992676684,vsearch_denovo,split_37
68,0.6568117771965677,vsearch_denovo,split_37
137,0.6606585825638123,vsearch_denovo,split_37
274,0.6634306907946474,vsearch_denovo,split_37
350,0.6635981311353666,vsearch_denovo,split_37
30,0.6956352292493867,vsearch_denovo,split_38
68,0.7019234608915176,vsearch_denovo,split_38
137,0.703143121056484,vsearch_denovo,split_38
274,0.7034941872738637,vsearch_denovo,split_38
350,0.7036015684061253,vsearch_denovo,split_38
30,0.6752672206716369,vsearch_denovo,split_39
68,0.6785115050871537,vsearch_denovo,split_39
137,0.6815108270372816,vsearch_denovo,split_39
274,0.6815093165079741,vsearch_denovo,split_39
350,0.6808286257935824,vsearch_denovo,split_39
30,0.6929929416028965,vsearch_denovo,split_40
68,0.6988544905908542,vsearch_denovo,split_40
137,0.7034475362443041,vsearch_denovo,split_40
274,0.7072623011886281,vsearch_denovo,split_40
350,0.7065598073354646,vsearch_denovo,split_40
30,0.6739199307722562,vsearch_denovo,split_41
68,0.6813132300643101,vsearch_denovo,split_41
137,0.6882138371320919,vsearch_denovo,split_41
274,0.689845481552339,vsearch_denovo,split_41
350,0.6906599988445153,vsearch_denovo,split_41
30,0.6892731438462659,vsearch_denovo,split_42
68,0.695634423685369,vsearch_denovo,split_42
137,0.6986262153587398,vsearch_denovo,split_42
274,0.6993217775756241,vsearch_denovo,split_42
350,0.6991735782508363,vsearch_denovo,split_42
30,0.6913171676980316,vsearch_denovo,split_43
68,0.6986287964583755,vsearch_denovo,split_43
137,0.7033737881395005,vsearch_denovo,split_43
274,0.7047784537699141,vsearch_denovo,split_43
350,0.7062653164823136,vsearch_denovo,split_43
30,0.6719069358047958,vsearch_denovo,split_44
68,0.6819873670877419,vsearch_denovo,split_44
137,0.6864063788117315,vsearch_denovo,split_44
274,0.6876802021231357,vsearch_denovo,split_44
350,0.6882374567378273,vsearch_denovo,split_44
30,0.6836818371410236,vsearch_denovo,split_45
68,0.6908347114259771,vsearch_denovo,split_45
137,0.6957321568376745,vsearch_denovo,split_45
274,0.6966227520937343,vsearch_denovo,split_45
350,0.6956186876903984,vsearch_denovo,split_45
30,0.6793360485101269,vsearch_denovo,split_46
68,0.6887635414381413,vsearch_denovo,split_46
137,0.6927287384867592,vsearch_denovo,split_46
274,0.6952696237490985,vsearch_denovo,split_46
350,0.6952689578248217,vsearch_denovo,split_46
30,0.6717442051090758,vsearch_denovo,split_47
68,0.6827556730977585,vsearch_denovo,split_47
137,0.6882532565357985,vsearch_denovo,split_47
274,0.6858480739502092,vsearch_denovo,split_47
350,0.6848585154751783,vsearch_denovo,split_47
30,0.6897532052398688,vsearch_denovo,split_48
68,0.6950788265379942,vsearch_denovo,split_48
137,0.6977888760732348,vsearch_denovo,split_48
274,0.6982268951943547,vsearch_denovo,split_48
350,0.6975626885459734,vsearch_denovo,split_48
30,0.6736570550244049,vsearch_denovo,split_49
68,0.6795869314250048,vsearch_denovo,split_49
137,0.6841905406012135,vsearch_denovo,split_49
274,0.6848533589238085,vsearch_denovo,split_49
350,0.6848418474534343,vsearch_denovo,split_49
30,0.6664016158926988,vsearch_denovo,split_50
68,0.6740575742962585,vsearch_denovo,split_50
137,0.6800965584590366,vsearch_denovo,split_50
274,0.6826328932880232,vsearch_denovo,split_50
350,0.6821886255759895,vsearch_denovo,split_50
30,0.65163686306193,vsearch_denovo,split_51
68,0.6591718918389197,vsearch_denovo,split_51
137,0.6647410558751947,vsearch_denovo,split_51
274,0.6650602752135778,vsearch_denovo,split_51
350,0.6663066954284654,vsearch_denovo,split_51
30,0.6458552945749378,vsearch_denovo,split_52
68,0.6531031870895236,vsearch_denovo,split_52
137,0.656646556527091,vsearch_denovo,split_52
274,0.6569962735147429,vsearch_denovo,split_52
350,0.6565102706228627,vsearch_denovo,split_52
30,0.6596772732458422,vsearch_denovo,split_53
68,0.6677945304435652,vsearch_denovo,split_53
137,0.6685412818096571,vsearch_denovo,split_53
274,0.6683971194807585,vsearch_denovo,split_53
350,0.6669150823273543,vsearch_denovo,split_53
30,0.6812266222038367,vsearch_denovo,split_54
68,0.6886371159064812,vsearch_denovo,split_54
137,0.693500634514806,vsearch_denovo,split_54
274,0.6944411905484964,vsearch_denovo,split_54
350,0.6956271021123367,vsearch_denovo,split_54
30,0.69302306935629,vsearch_denovo,split_55
68,0.7005541579476566,vsearch_denovo,split_55
137,0.70445440865143,vsearch_denovo,split_55
274,0.7078455044981832,vsearch_denovo,split_55
350,0.7059193531939625,vsearch_denovo,split_55
30,0.7000316788663745,vsearch_denovo,split_56
68,0.7088353086867993,vsearch_denovo,split_56
137,0.7141499045400778,vsearch_denovo,split_56
274,0.7149548794683506,vsearch_denovo,split_56
350,0.7167117213971769,vsearch_denovo,split_56
30,0.6772446092565482,vsearch_denovo,split_57
68,0.6828358928008119,vsearch_denovo,split_57
137,0.6849108824494071,vsearch_denovo,split_57
274,0.6832749314268001,vsearch_denovo,split_57
350,0.6829421378702569,vsearch_denovo,split_57
30,0.6802564827222012,vsearch_denovo,split_58
68,0.6847216307430062,vsearch_denovo,split_58
137,0.6860146568804236,vsearch_denovo,split_58
274,0.6863403874481772,vsearch_denovo,split_58
350,0.6852757592348525,vsearch_denovo,split_58
30,0.67614607073327,vsearch_denovo,split_59
68,0.6855238758798647,vsearch_denovo,split_59
137,0.6884919298520998,vsearch_denovo,split_59
274,0.6890848240884191,vsearch_denovo,split_59
350,0.6903721782796673,vsearch_denovo,split_59
30,0.6804051687766699,vsearch_denovo,split_60
68,0.6858636316207835,vsearch_denovo,split_60
137,0.6901295381213549,vsearch_denovo,split_60
274,0.6900830236550879,vsearch_denovo,split_60
350,0.6894401775872976,vsearch_denovo,split_60
30,0.6806134684819752,vsearch_denovo,split_61
68,0.6850064698603368,vsearch_denovo,split_61
137,0.6888012251614135,vsearch_denovo,split_61
274,0.688546517782725,vsearch_denovo,split_61
350,0.6862715227832666,vsearch_denovo,split_61
30,0.6776766402953076,vsearch_denovo,split_62
68,0.6860248565425889,vsearch_denovo,split_62
137,0.6888596032655278,vsearch_denovo,split_62
274,0.6897744181120447,vsearch_denovo,split_62
350,0.689861093057803,vsearch_denovo,split_62
30,0.6759212344516187,vsearch_denovo,split_63
68,0.6825520263899769,vsearch_denovo,split_63
137,0.6854424764652213,vsearch_denovo,split_63
274,0.6842358205280626,vsearch_denovo,split_63
350,0.6838486317963617,vsearch_denovo,split_63
30,0.6935169696047266,vsearch_denovo,split_64
68,0.6991550197381216,vsearch_denovo,split_64
137,0.703472822910557,vsearch_denovo,split_64
274,0.7019818872454373,vsearch_denovo,split_64
350,0.7007350658577449,vsearch_denovo,split_64
30,0.6565426624531115,vsearch_denovo,split_65
68,0.6618222594835068,vsearch_denovo,split_65
137,0.6633452657413581,vsearch_denovo,split_65
274,0.6618996524259178,vsearch_denovo,split_65
350,0.6589805287909011,vsearch_denovo,split_65
30,0.677361115231852,vsearch_denovo,split_66
68,0.682934360628957,vsearch_denovo,split_66
137,0.6900148062855316,vsearch_denovo,split_66
274,0.6889669986385055,vsearch_denovo,split_66
350,0.6887087211915868,vsearch_denovo,split_66
30,0.6557550958362751,vsearch_denovo,split_67
68,0.664021108091704,vsearch_denovo,split_67
137,0.666717183598541,vsearch_denovo,split_67
274,0.6673584514864873,vsearch_denovo,split_67
350,0.667629894780038,vsearch_denovo,split_67
30,0.6667341868692328,vsearch_denovo,split_68
68,0.6737535608559481,vsearch_denovo,split_68
137,0.6766746215209232,vsearch_denovo,split_68
274,0.6799586672210159,vsearch_denovo,split_68
350,0.6795494764600234,vsearch_denovo,split_68
30,0.6833146636116145,vsearch_denovo,split_69
68,0.6887583439382701,vsearch_denovo,split_69
137,0.6922250275882686,vsearch_denovo,split_69
274,0.6947572404768437,vsearch_denovo,split_69
350,0.6923372900631926,vsearch_denovo,split_69
30,0.6552203638887188,vsearch_denovo,split_70
68,0.6615482275958893,vsearch_denovo,split_70
137,0.6650580484476601,vsearch_denovo,split_70
274,0.6639979261923898,vsearch_denovo,split_70
350,0.6639482839272558,vsearch_denovo,split_70
30,0.6733866504286311,vsearch_denovo,split_71
68,0.6818715082174629,vsearch_denovo,split_71
137,0.6860866241762268,vsearch_denovo,split_71
274,0.6869729269827837,vsearch_denovo,split_71
350,0.6864073074546787,vsearch_denovo,split_71
30,0.6627513003877691,vsearch_denovo,split_72
68,0.6706870040526086,vsearch_denovo,split_72
137,0.6757051392637097,vsearch_denovo,split_72
