cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed,algorithm,split
0.691138778105822,0.628785388659655,0.740433673469388,0.693061556793668,0.663265306122449,0.32258064516129,0.691588785046729,0.660714285714286,0.666666666666667,0.725490196078431,0.595744680851064,0.725490196078431,0.660714285714286,0.377551020408163,0.663690476190476,rf,2,optifit_self,split_2
0.684333557626263,0.617525427742168,0.701178451178451,0.700067263603998,0.642857142857143,0.273612875900043,0.684684684684685,0.703703703703704,0.568181818181818,0.666666666666667,0.609756097560976,0.666666666666667,0.703703703703704,0.387755102040816,0.635942760942761,rf,3,optifit_self,split_3
0.669766808509855,0.605883110231753,0.764941077441077,0.753533926353012,0.704081632653061,0.395576350489154,0.743362831858407,0.777777777777778,0.613636363636364,0.711864406779661,0.692307692307692,0.711864406779661,0.777777777777778,0.428571428571429,0.695707070707071,rf,4,optifit_self,split_4
0.68456212104497,0.610558534911966,0.764013692768507,0.734615871137553,0.714285714285714,0.400611620795107,0.766666666666667,0.807017543859649,0.585365853658537,0.73015873015873,0.685714285714286,0.73015873015873,0.807017543859649,0.469387755102041,0.696191698759093,rf,5,optifit_self,split_5
0.6895189965485,0.591739301170753,0.778264497288277,0.774619918750356,0.714285714285714,0.421828908554572,0.754385964912281,0.843137254901961,0.574468085106383,0.682539682539683,0.771428571428571,0.682539682539683,0.843137254901961,0.438775510204082,0.708802670004172,rf,6,optifit_self,split_6
0.693104421767145,0.636652559700452,0.705625,0.674440898855614,0.622448979591837,0.240469208211144,0.672566371681416,0.76,0.479166666666667,0.603174603174603,0.657142857142857,0.603174603174603,0.76,0.387755102040816,0.619583333333333,rf,7,optifit_self,split_7
0.689022767579319,0.6191466558499,0.7487815684537,0.70530962006553,0.714285714285714,0.398509425690487,0.766666666666667,0.754098360655738,0.648648648648649,0.779661016949153,0.615384615384615,0.779661016949153,0.754098360655738,0.469387755102041,0.701373504652193,rf,8,optifit_self,split_8
0.708161531693629,0.632821328095011,0.713333333333333,0.672354846938821,0.673469387755102,0.341729638958858,0.728813559322034,0.86,0.479166666666667,0.632352941176471,0.766666666666667,0.632352941176471,0.86,0.438775510204082,0.669583333333333,rf,9,optifit_self,split_9
0.697234767839279,0.64051518678009,0.667433110367893,0.639463883411671,0.642857142857143,0.269279931827865,0.705882352941177,0.807692307692308,0.456521739130435,0.626865671641791,0.67741935483871,0.626865671641791,0.807692307692308,0.428571428571429,0.632107023411371,rf,10,optifit_self,split_10
0.717356710980403,0.651830742992328,0.661458333333333,0.650633040356293,0.612244897959184,0.217647058823529,0.683333333333333,0.82,0.395833333333333,0.585714285714286,0.678571428571428,0.585714285714286,0.82,0.418367346938776,0.607916666666667,rf,11,optifit_self,split_11
0.695959545646135,0.629396027183097,0.715208333333333,0.695065617518863,0.673469387755102,0.34006734006734,0.741935483870968,0.92,0.416666666666667,0.621621621621622,0.833333333333333,0.621621621621622,0.92,0.469387755102041,0.668333333333333,rf,12,optifit_self,split_12
0.678188246675633,0.631716999934518,0.721875,0.686234818274916,0.622448979591837,0.249896565990898,0.672566371681416,0.791666666666667,0.46,0.584615384615385,0.696969696969697,0.584615384615385,0.791666666666667,0.387755102040816,0.625833333333333,rf,13,optifit_self,split_13
0.697145878440909,0.658911438951869,0.671666666666667,0.659324122980996,0.63265306122449,0.258200168208579,0.704918032786885,0.86,0.395833333333333,0.597222222222222,0.730769230769231,0.597222222222222,0.86,0.438775510204082,0.627916666666667,rf,14,optifit_self,split_14
0.697678576008101,0.618010110489889,0.725657894736842,0.709277433173998,0.714285714285714,0.386404293381038,0.774193548387097,0.8,0.578947368421053,0.75,0.647058823529412,0.75,0.8,0.489795918367347,0.689473684210526,rf,15,optifit_self,split_15
0.70058313111866,0.627464989114419,0.709725158562368,0.666051232078885,0.663265306122449,0.307494646680942,0.71304347826087,0.745454545454545,0.558139534883721,0.683333333333333,0.631578947368421,0.683333333333333,0.745454545454545,0.418367346938776,0.651797040169133,rf,16,optifit_self,split_16
0.706490058075944,0.619249379366237,0.730208333333333,0.709795279634725,0.663265306122449,0.323713927227102,0.697247706422018,0.76,0.5625,0.644067796610169,0.692307692307692,0.644067796610169,0.76,0.387755102040816,0.66125,rf,17,optifit_self,split_17
0.684565555501849,0.630631573522769,0.706018518518518,0.665243802393401,0.622448979591837,0.21549112938122,0.694214876033058,0.777777777777778,0.431818181818182,0.626865671641791,0.612903225806452,0.626865671641791,0.777777777777778,0.428571428571429,0.60479797979798,rf,18,optifit_self,split_18
0.711800849238485,0.666926675446089,0.648148148148148,0.636825869288219,0.510204081632653,0.0576923076923077,0.428571428571429,0.333333333333333,0.727272727272727,0.6,0.470588235294118,0.6,0.333333333333333,0.183673469387755,0.53030303030303,rf,19,optifit_self,split_19
0.690453539177131,0.618102800353842,0.757196495619524,0.732138325818694,0.642857142857143,0.297994269340974,0.700854700854701,0.872340425531915,0.431372549019608,0.585714285714286,0.785714285714286,0.585714285714286,0.872340425531915,0.418367346938776,0.651856487275761,rf,20,optifit_self,split_20
0.718817263097783,0.632665848193402,0.673299101412067,0.652194603996921,0.622448979591837,0.199558498896247,0.699186991869919,0.754385964912281,0.439024390243902,0.651515151515151,0.5625,0.651515151515151,0.754385964912281,0.438775510204082,0.596705177578092,rf,21,optifit_self,split_21
0.670605936018541,0.600011054447534,0.805590321234877,0.779210654321799,0.724489795918367,0.456673511293635,0.761061946902655,0.914893617021277,0.549019607843137,0.651515151515151,0.875,0.651515151515151,0.914893617021277,0.438775510204082,0.731956612432207,rf,22,optifit_self,split_22
0.704551419859652,0.624864544777238,0.714163457424048,0.69519860297325,0.653061224489796,0.256581883087907,0.73015873015873,0.807017543859649,0.439024390243902,0.666666666666667,0.620689655172414,0.666666666666667,0.807017543859649,0.469387755102041,0.623020967051776,rf,23,optifit_self,split_23
0.682212149395164,0.605395395815923,0.7628367003367,0.740622804629978,0.724489795918367,0.432432432432433,0.769230769230769,0.833333333333333,0.590909090909091,0.714285714285714,0.742857142857143,0.714285714285714,0.833333333333333,0.459183673469388,0.712121212121212,rf,24,optifit_self,split_24
0.677766234401804,0.622205534489805,0.745306633291615,0.72094333986661,0.673469387755102,0.359738668844426,0.578947368421053,0.431372549019608,0.936170212765957,0.88,0.602739726027397,0.88,0.431372549019608,0.224489795918367,0.683771380892783,rf,25,optifit_self,split_25
0.709517609677883,0.656123626357539,0.629350104821803,0.606957027760165,0.612244897959184,0.214014352047277,0.654545454545454,0.679245283018868,0.533333333333333,0.631578947368421,0.585365853658536,0.631578947368421,0.679245283018868,0.36734693877551,0.606289308176101,rf,26,optifit_self,split_26
0.714048091089578,0.664337177894304,0.640677257525084,0.612060851097003,0.581632653061224,0.148367952522255,0.643478260869565,0.711538461538462,0.434782608695652,0.587301587301587,0.571428571428571,0.587301587301587,0.711538461538462,0.377551020408163,0.573160535117057,rf,27,optifit_self,split_27
0.704814752331511,0.62688790812521,0.681632653061224,0.664530423068276,0.663265306122449,0.252427184466019,0.744186046511628,0.761904761904762,0.485714285714286,0.727272727272727,0.53125,0.727272727272727,0.761904761904762,0.489795918367347,0.623809523809524,rf,28,optifit_self,split_28
0.70701541209985,0.655982166132368,0.619260204081633,0.609855787660685,0.622448979591837,0.203076923076923,0.699186991869919,0.767857142857143,0.428571428571429,0.641791044776119,0.580645161290323,0.641791044776119,0.767857142857143,0.438775510204082,0.598214285714286,rf,29,optifit_self,split_29
0.710383391665171,0.635636999015063,0.693501048218029,0.669093516441961,0.673469387755102,0.33361665958351,0.719298245614035,0.773584905660377,0.555555555555556,0.672131147540984,0.675675675675676,0.672131147540984,0.773584905660377,0.418367346938776,0.664570230607966,rf,30,optifit_self,split_30
0.688890154112966,0.622318724889561,0.703465982028241,0.688271230058069,0.683673469387755,0.329359823399559,0.747967479674797,0.807017543859649,0.51219512195122,0.696969696969697,0.65625,0.696969696969697,0.807017543859649,0.469387755102041,0.659606332905434,rf,31,optifit_self,split_31
0.700765167961838,0.630451099136489,0.708176887776387,0.686289514440748,0.642857142857143,0.27299703264095,0.710743801652893,0.843137254901961,0.425531914893617,0.614285714285714,0.714285714285714,0.614285714285714,0.843137254901961,0.438775510204082,0.634334584897789,rf,32,optifit_self,split_32
0.683913833830056,0.621543671540328,0.717772215269086,0.698003718182654,0.653061224489796,0.293169282986848,0.721311475409836,0.862745098039216,0.425531914893617,0.619718309859155,0.740740740740741,0.619718309859155,0.862745098039216,0.448979591836735,0.644138506466416,rf,33,optifit_self,split_33
0.702675939328016,0.628022000002363,0.703405017921147,0.675381965664233,0.612244897959184,0.18476357267951,0.683333333333333,0.661290322580645,0.527777777777778,0.706896551724138,0.475,0.706896551724138,0.661290322580645,0.418367346938776,0.594534050179211,rf,34,optifit_self,split_34
0.681444661988676,0.625022116067525,0.751700680272109,0.726173954168981,0.653061224489796,0.304093567251462,0.679245283018868,0.642857142857143,0.666666666666667,0.72,0.583333333333333,0.72,0.642857142857143,0.36734693877551,0.654761904761905,rf,35,optifit_self,split_35
0.691115648881347,0.623822572256804,0.729139922978177,0.713012402550615,0.704081632653061,0.394029850746269,0.743362831858407,0.736842105263158,0.658536585365854,0.75,0.642857142857143,0.75,0.736842105263158,0.428571428571429,0.697689345314506,rf,36,optifit_self,split_36
0.675892265387965,0.628018716439881,0.722987067167292,0.691922815325958,0.693877551020408,0.376325837929572,0.754098360655738,0.901960784313726,0.468085106382979,0.647887323943662,0.814814814814815,0.647887323943662,0.901960784313726,0.469387755102041,0.685022945348352,rf,37,optifit_self,split_37
0.71651406967704,0.654312507463574,0.658125,0.642927879878014,0.581632653061224,0.156236875262495,0.655462184873949,0.78,0.375,0.565217391304348,0.620689655172414,0.565217391304348,0.78,0.397959183673469,0.5775,rf,38,optifit_self,split_38
0.692143170561975,0.635340181171087,0.697689345314506,0.670185319802029,0.673469387755102,0.319739696312364,0.728813559322034,0.754385964912281,0.560975609756098,0.704918032786885,0.621621621621622,0.704918032786885,0.754385964912281,0.438775510204082,0.657680787334189,rf,39,optifit_self,split_39
0.702739770070843,0.631464232729239,0.676722293538725,0.657334477517036,0.683673469387755,0.329359823399559,0.747967479674797,0.807017543859649,0.51219512195122,0.696969696969697,0.65625,0.696969696969697,0.807017543859649,0.469387755102041,0.659606332905434,rf,40,optifit_self,split_40
0.694784568800446,0.626770176430766,0.740109427609428,0.704125407325708,0.653061224489796,0.268014059753954,0.734375,0.87037037037037,0.386363636363636,0.635135135135135,0.708333333333333,0.635135135135135,0.87037037037037,0.479591836734694,0.628367003367003,rf,41,optifit_self,split_41
0.711417156057099,0.645040497739834,0.6925,0.666012545287693,0.663265306122449,0.331541959487391,0.713043478260869,0.854166666666667,0.48,0.611940298507463,0.774193548387097,0.611940298507463,0.854166666666667,0.418367346938776,0.667083333333333,rf,42,optifit_self,split_42
0.710874169055891,0.670327347444897,0.618729096989967,0.597333914570802,0.622448979591837,0.225544639043144,0.694214876033058,0.807692307692308,0.41304347826087,0.608695652173913,0.655172413793103,0.608695652173913,0.807692307692308,0.428571428571429,0.610367892976589,rf,43,optifit_self,split_43
0.704703943900044,0.620646356263321,0.740803382663848,0.691394420905507,0.683673469387755,0.346104175634955,0.735042735042735,0.781818181818182,0.558139534883721,0.693548387096774,0.666666666666667,0.693548387096774,0.781818181818182,0.438775510204082,0.669978858350951,rf,44,optifit_self,split_44
0.701079588530277,0.642446088805992,0.696704213600334,0.655101364413733,0.653061224489796,0.299116533445519,0.696428571428571,0.764705882352941,0.531914893617021,0.639344262295082,0.675675675675676,0.639344262295082,0.764705882352941,0.397959183673469,0.648310387984981,rf,45,optifit_self,split_45
0.694376213115515,0.631953136210783,0.707885304659498,0.682915936068017,0.653061224489796,0.286815068493151,0.706896551724138,0.661290322580645,0.638888888888889,0.759259259259259,0.522727272727273,0.759259259259259,0.661290322580645,0.418367346938776,0.650089605734767,rf,46,optifit_self,split_46
0.694278276610835,0.634163194834683,0.722152690863579,0.696528700002021,0.642857142857143,0.296842968429684,0.695652173913043,0.851063829787234,0.450980392156863,0.588235294117647,0.766666666666667,0.588235294117647,0.851063829787234,0.408163265306122,0.651022110972048,rf,47,optifit_self,split_47
0.709007027003911,0.636774643377903,0.688973063973064,0.653941965418653,0.642857142857143,0.254671881790526,0.715447154471545,0.814814814814815,0.431818181818182,0.63768115942029,0.655172413793103,0.63768115942029,0.814814814814815,0.448979591836735,0.623316498316498,rf,48,optifit_self,split_48
0.698051155385255,0.630590175429415,0.716937838965373,0.693684247304631,0.63265306122449,0.24904214559387,0.714285714285714,0.882352941176471,0.361702127659574,0.6,0.739130434782609,0.6,0.882352941176471,0.459183673469388,0.622027534418022,rf,49,optifit_self,split_49
0.690771282569479,0.613906657422727,0.706090947017105,0.694255924690084,0.663265306122449,0.315700380871773,0.722689075630252,0.843137254901961,0.468085106382979,0.632352941176471,0.733333333333333,0.632352941176471,0.843137254901961,0.438775510204082,0.65561118064247,rf,50,optifit_self,split_50
0.660910671183438,0.601638738312619,0.763180272108844,0.747700496609092,0.704081632653061,0.371517027863777,0.768,0.857142857142857,0.5,0.695652173913043,0.724137931034483,0.695652173913043,0.857142857142857,0.489795918367347,0.678571428571429,rf,51,optifit_self,split_51
0.666744427068781,0.594643635185673,0.789088628762542,0.7807136215148,0.683673469387755,0.357716701902748,0.725663716814159,0.788461538461538,0.565217391304348,0.672131147540984,0.702702702702703,0.672131147540984,0.788461538461538,0.418367346938776,0.676839464882943,rf,52,optifit_self,split_52
0.698387685975071,0.617227112787029,0.740803382663848,0.711914787437573,0.693877551020408,0.368827823100043,0.741379310344828,0.781818181818182,0.581395348837209,0.704918032786885,0.675675675675676,0.704918032786885,0.781818181818182,0.438775510204082,0.681606765327696,rf,53,optifit_self,split_53
0.69903353589482,0.64034824135341,0.681666666666667,0.656741294752138,0.612244897959184,0.218959731543624,0.672413793103448,0.78,0.4375,0.590909090909091,0.65625,0.590909090909091,0.78,0.397959183673469,0.60875,rf,54,optifit_self,split_54
0.715735920687161,0.655340280690583,0.655416666666667,0.637751474266977,0.602040816326531,0.210004133939645,0.660869565217391,0.791666666666667,0.42,0.567164179104478,0.67741935483871,0.567164179104478,0.791666666666667,0.387755102040816,0.605833333333333,rf,55,optifit_self,split_55
0.73008499363402,0.653603668256878,0.646530100334448,0.625338708488922,0.581632653061224,0.139614561027837,0.666666666666667,0.788461538461538,0.347826086956522,0.577464788732394,0.592592592592592,0.577464788732394,0.788461538461538,0.418367346938776,0.56814381270903,rf,56,optifit_self,split_56
0.702978557513534,0.647504266121185,0.666596989966555,0.65270610851221,0.591836734693878,0.19672131147541,0.545454545454546,0.461538461538462,0.739130434782609,0.666666666666667,0.548387096774194,0.666666666666667,0.461538461538462,0.244897959183673,0.600334448160535,rf,57,optifit_self,split_57
0.708724575467666,0.618649186032718,0.708019494904741,0.684435536423317,0.693877551020408,0.327231121281465,0.765625,0.80327868852459,0.513513513513513,0.73134328358209,0.612903225806452,0.73134328358209,0.80327868852459,0.5,0.658396101019052,rf,58,optifit_self,split_58
0.708621785733625,0.643835665332892,0.712583612040134,0.675230018058469,0.642857142857143,0.30142566191446,0.690265486725664,0.847826086956522,0.461538461538462,0.582089552238806,0.774193548387097,0.582089552238806,0.847826086956522,0.397959183673469,0.654682274247492,rf,59,optifit_self,split_59
0.688947328289261,0.619304106465161,0.769375,0.751557651926287,0.663265306122449,0.319730753050063,0.731707317073171,0.9,0.416666666666667,0.616438356164384,0.8,0.616438356164384,0.9,0.459183673469388,0.658333333333333,rf,60,optifit_self,split_60
0.704847648462042,0.637663989343873,0.7225,0.675610890514423,0.653061224489796,0.311000827129859,0.701754385964912,0.833333333333333,0.48,0.606060606060606,0.75,0.606060606060606,0.833333333333333,0.408163265306122,0.656666666666667,rf,61,optifit_self,split_61
0.705895450916234,0.654161217420167,0.720959595959596,0.690511196350997,0.581632653061224,0.209366391184573,0.661157024793388,0.909090909090909,0.314814814814815,0.51948051948052,0.809523809523809,0.519480519480519,0.909090909090909,0.408163265306122,0.611952861952862,rf,62,optifit_self,split_62
0.705385058944792,0.638746797655113,0.683501683501683,0.668937676068675,0.642857142857143,0.264264264264264,0.700854700854701,0.759259259259259,0.5,0.650793650793651,0.628571428571429,0.650793650793651,0.759259259259259,0.418367346938776,0.62962962962963,rf,63,optifit_self,split_63
0.701989718885878,0.67283140790551,0.656887755102041,0.630806654460058,0.591836734693878,0.226519337016575,0.636363636363636,0.833333333333333,0.410714285714286,0.514705882352941,0.766666666666667,0.514705882352941,0.833333333333333,0.357142857142857,0.62202380952381,rf,64,optifit_self,split_64
0.688067430515747,0.628671187751904,0.731666666666667,0.713488806955424,0.63265306122449,0.271676300578035,0.694915254237288,0.854166666666667,0.42,0.585714285714286,0.75,0.585714285714286,0.854166666666667,0.418367346938776,0.637083333333333,rf,65,optifit_self,split_65
0.704563365802952,0.625942297035383,0.747909698996655,0.717401472719965,0.673469387755102,0.327615780445969,0.555555555555555,0.434782608695652,0.884615384615385,0.769230769230769,0.638888888888889,0.769230769230769,0.434782608695652,0.204081632653061,0.659698996655518,rf,66,optifit_self,split_66
0.672562949377813,0.597502848390835,0.754319893664156,0.746439086828781,0.683673469387755,0.308602639963587,0.755905511811024,0.786885245901639,0.513513513513513,0.727272727272727,0.59375,0.727272727272727,0.786885245901639,0.489795918367347,0.650199379707576,rf,67,optifit_self,split_67
0.698051781048424,0.629431532715091,0.691889632107023,0.670935715878432,0.663265306122449,0.305710605410047,0.736,0.884615384615385,0.41304347826087,0.63013698630137,0.76,0.63013698630137,0.884615384615385,0.469387755102041,0.648829431438127,rf,68,optifit_self,split_68
0.705996970783314,0.641032204361249,0.670416666666667,0.651530484613213,0.602040816326531,0.19941348973607,0.654867256637168,0.74,0.458333333333333,0.587301587301587,0.628571428571429,0.587301587301587,0.74,0.377551020408163,0.599166666666667,rf,69,optifit_self,split_69
0.671480946705149,0.618902765972507,0.770394736842105,0.727531537345653,0.724489795918367,0.433404710920771,0.765217391304348,0.733333333333333,0.710526315789474,0.8,0.627906976744186,0.8,0.733333333333333,0.448979591836735,0.721929824561403,rf,70,optifit_self,split_70
0.692456521569417,0.625940022627086,0.741666666666667,0.717945747859784,0.63265306122449,0.258823529411765,0.7,0.84,0.416666666666667,0.6,0.714285714285714,0.6,0.84,0.428571428571429,0.628333333333333,rf,71,optifit_self,split_71
0.688953123083736,0.600839011795612,0.809553608677514,0.77155748856015,0.755102040816326,0.501060670343657,0.80327868852459,0.96078431372549,0.531914893617021,0.690140845070423,0.925925925925926,0.690140845070423,0.96078431372549,0.5,0.746349603671256,rf,72,optifit_self,split_72
0.68854907189658,0.629976949986551,0.699708454810496,0.673538770949987,0.663265306122449,0.326530612244898,0.727272727272727,0.897959183673469,0.428571428571429,0.611111111111111,0.807692307692308,0.611111111111111,0.897959183673469,0.448979591836735,0.663265306122449,rf,73,optifit_self,split_73
0.68583450347313,0.627480008311168,0.74073302790504,0.702317937612854,0.663265306122449,0.326530612244898,0.697247706422018,0.775510204081633,0.551020408163265,0.633333333333333,0.710526315789474,0.633333333333333,0.775510204081633,0.387755102040816,0.663265306122449,rf,74,optifit_self,split_74
0.709125991963266,0.66793491518276,0.644857859531773,0.605591977775627,0.663265306122449,0.311035364294844,0.722689075630252,0.826923076923077,0.478260869565217,0.641791044776119,0.709677419354839,0.641791044776119,0.826923076923077,0.438775510204082,0.652591973244147,rf,75,optifit_self,split_75
0.686495972282345,0.630880302999468,0.720545073375262,0.688442717552406,0.642857142857143,0.254671881790526,0.724409448818898,0.867924528301887,0.377777777777778,0.621621621621622,0.708333333333333,0.621621621621622,0.867924528301887,0.469387755102041,0.622851153039832,rf,76,optifit_self,split_76
0.719244718707254,0.662323421015138,0.61763468013468,0.603218151889744,0.653061224489796,0.277536860364267,0.54054054054054,0.454545454545455,0.814814814814815,0.666666666666667,0.647058823529412,0.666666666666667,0.454545454545455,0.204081632653061,0.634680134680135,rf,77,optifit_self,split_77
0.715789308632905,0.629250980839727,0.706164098292378,0.6800887065186,0.63265306122449,0.26530612244898,0.689655172413793,0.816326530612245,0.448979591836735,0.597014925373134,0.709677419354839,0.597014925373134,0.816326530612245,0.408163265306122,0.63265306122449,rf,78,optifit_self,split_78
0.687578503855684,0.634324869347427,0.674842767295597,0.671137502686652,0.663265306122449,0.304516129032258,0.727272727272727,0.830188679245283,0.466666666666667,0.647058823529412,0.7,0.647058823529412,0.830188679245283,0.448979591836735,0.648427672955975,rf,79,optifit_self,split_79
0.681393310330813,0.622755390794006,0.765957446808511,0.736412650664596,0.673469387755102,0.359738668844426,0.733333333333333,0.936170212765957,0.431372549019608,0.602739726027397,0.88,0.602739726027397,0.936170212765957,0.448979591836735,0.683771380892783,rf,80,optifit_self,split_80
0.715973560753986,0.621040062473838,0.709428452231957,0.691733846628765,0.683673469387755,0.360421052631579,0.725663716814159,0.803921568627451,0.553191489361702,0.661290322580645,0.722222222222222,0.661290322580645,0.803921568627451,0.418367346938776,0.678556528994577,rf,81,optifit_self,split_81
0.703795016875606,0.646907357076795,0.662834448160535,0.645603837392617,0.602040816326531,0.191966173361522,0.654867256637168,0.711538461538462,0.478260869565217,0.60655737704918,0.594594594594595,0.60655737704918,0.711538461538462,0.377551020408163,0.594899665551839,rf,82,optifit_self,split_82
0.711962255967808,0.656306255441705,0.644755244755245,0.628470643579432,0.581632653061224,0.146196345091373,0.649572649572649,0.584615384615385,0.575757575757576,0.730769230769231,0.41304347826087,0.730769230769231,0.584615384615385,0.387755102040816,0.58018648018648,rf,83,optifit_self,split_83
0.685219568918842,0.652631169506588,0.638275718450646,0.637048716366831,0.581632653061224,0.163265306122449,0.630630630630631,0.714285714285714,0.448979591836735,0.564516129032258,0.611111111111111,0.564516129032258,0.714285714285714,0.357142857142857,0.581632653061224,rf,84,optifit_self,split_84
0.683773794147151,0.639616044313177,0.732744107744108,0.698656365558101,0.642857142857143,0.314274290283887,0.578313253012048,0.444444444444444,0.886363636363636,0.827586206896552,0.565217391304348,0.827586206896552,0.444444444444444,0.244897959183673,0.66540404040404,rf,85,optifit_self,split_85
0.68772737644855,0.623741780414239,0.726724137931035,0.711667260162725,0.693877551020408,0.385451505016722,0.659090909090909,0.725,0.672413793103448,0.604166666666667,0.78,0.604166666666667,0.725,0.295918367346939,0.698706896551724,rf,86,optifit_self,split_86
0.664098390108954,0.621543000303197,0.798498122653317,0.773975403380538,0.673469387755102,0.358691206543967,0.728813559322034,0.914893617021277,0.450980392156863,0.605633802816901,0.851851851851852,0.605633802816901,0.914893617021277,0.438775510204082,0.68293700458907,rf,87,optifit_self,split_87
0.719410340110925,0.651637915908683,0.677722152690864,0.639912331058787,0.602040816326531,0.191282268303005,0.672268907563025,0.784313725490196,0.404255319148936,0.588235294117647,0.633333333333333,0.588235294117647,0.784313725490196,0.408163265306122,0.594284522319566,rf,88,optifit_self,split_88
0.672547788466835,0.630751288018874,0.738423028785982,0.70561387178149,0.683673469387755,0.360421052631579,0.626506024096386,0.553191489361702,0.803921568627451,0.722222222222222,0.661290322580645,0.722222222222222,0.553191489361702,0.26530612244898,0.678556528994577,rf,89,optifit_self,split_89
0.672948202170462,0.611938838616919,0.758958333333333,0.730267177020574,0.693877551020408,0.384422110552764,0.732142857142857,0.82,0.5625,0.661290322580645,0.75,0.661290322580645,0.82,0.418367346938776,0.69125,rf,90,optifit_self,split_90
0.703969117883145,0.6297905705449,0.69481605351170606,0.690659611789654,0.622448979591837,0.231454005934718,0.678260869565217,0.75,0.478260869565217,0.619047619047619,0.628571428571429,0.619047619047619,0.75,0.397959183673469,0.614130434782609,rf,91,optifit_self,split_91
0.696735457880249,0.639951299904774,0.687949260042283,0.64365086418278,0.653061224489796,0.288338316958565,0.701754385964912,0.727272727272727,0.558139534883721,0.677966101694915,0.615384615384615,0.677966101694915,0.727272727272727,0.408163265306122,0.642706131078224,rf,92,optifit_self,split_92
0.687588349286209,0.610132607921398,0.769791666666667,0.738796837234346,0.653061224489796,0.3,0.716666666666667,0.86,0.4375,0.614285714285714,0.75,0.614285714285714,0.86,0.438775510204082,0.64875,rf,93,optifit_self,split_93
0.675408720486156,0.621733406533507,0.740041928721174,0.704500568716086,0.704081632653061,0.397114976665252,0.650602409638554,0.6,0.792452830188679,0.710526315789474,0.7,0.710526315789474,0.6,0.275510204081633,0.69622641509434,rf,94,optifit_self,split_94
0.658396931324288,0.593769391087176,0.78219696969697,0.755501484478574,0.73469387755102,0.447528187337381,0.786885245901639,0.888888888888889,0.545454545454545,0.705882352941176,0.8,0.705882352941177,0.888888888888889,0.489795918367347,0.717171717171717,rf,95,optifit_self,split_95
0.718398532106349,0.674694532823554,0.690025252525252,0.632155480204288,0.63265306122449,0.287560581583199,0.590909090909091,0.481481481481481,0.818181818181818,0.764705882352941,0.5625,0.764705882352941,0.481481481481481,0.26530612244898,0.64983164983165,rf,96,optifit_self,split_96
0.682281421189799,0.597026799655739,0.771885521885522,0.752392487804381,0.704081632653061,0.3877638948729,0.756302521008403,0.833333333333333,0.545454545454545,0.692307692307692,0.727272727272727,0.692307692307692,0.833333333333333,0.459183673469388,0.689393939393939,rf,97,optifit_self,split_97
0.705257710937451,0.660190948717141,0.620110544217687,0.616169242828648,0.571428571428571,0.119760479041916,0.631578947368421,0.642857142857143,0.476190476190476,0.620689655172414,0.5,0.620689655172414,0.642857142857143,0.36734693877551,0.55952380952381,rf,98,optifit_self,split_98
0.66211181740292,0.586931800806569,0.835429769392034,0.812050968639506,0.73469387755102,0.451098664368807,0.786885245901639,0.905660377358491,0.533333333333333,0.695652173913044,0.827586206896552,0.695652173913043,0.905660377358491,0.489795918367347,0.719496855345912,rf,99,optifit_self,split_99
0.687261000341152,0.636762128957877,0.69475890985325,0.670759220415593,0.653061224489796,0.284671532846715,0.716666666666667,0.811320754716981,0.466666666666667,0.641791044776119,0.67741935483871,0.641791044776119,0.811320754716981,0.438775510204082,0.638993710691824,rf,100,optifit_self,split_100
0.677312397951889,0.611679853417105,0.75716730851519,0.741543052846538,0.714285714285714,0.408875484704869,0.758620689655172,0.771929824561403,0.634146341463415,0.745762711864407,0.666666666666667,0.745762711864407,0.771929824561403,0.448979591836735,0.703038083012409,rf,1,optifit_gg,split_1
0.696423377051331,0.629099408913028,0.750850340136054,0.713268392364578,0.714285714285714,0.423529411764706,0.740740740740741,0.714285714285714,0.714285714285714,0.769230769230769,0.652173913043478,0.769230769230769,0.714285714285714,0.408163265306122,0.714285714285714,rf,2,optifit_gg,split_2
0.705017402560554,0.623540243455114,0.692550505050505,0.702326112183459,0.663265306122449,0.303317535545024,0.722689075630252,0.796296296296296,0.5,0.661538461538462,0.666666666666667,0.661538461538462,0.796296296296296,0.438775510204082,0.648148148148148,rf,3,optifit_gg,split_3
0.675279243562057,0.596135088865298,0.769781144781145,0.765730036080482,0.714285714285714,0.412671232876712,0.758620689655172,0.814814814814815,0.590909090909091,0.709677419354839,0.722222222222222,0.709677419354839,0.814814814814815,0.448979591836735,0.702861952861953,rf,4,optifit_gg,split_4
0.68462875523898,0.617549882143703,0.7466837826273,0.722208545566729,0.744897959183674,0.466695690030475,0.789915966386554,0.824561403508772,0.634146341463415,0.758064516129032,0.722222222222222,0.758064516129032,0.824561403508772,0.479591836734694,0.729353872486093,rf,5,optifit_gg,split_5
0.662045889332731,0.590139072100914,0.824572382144347,0.810121804091503,0.775510204081633,0.54876517371285,0.792452830188679,0.823529411764706,0.723404255319149,0.763636363636364,0.790697674418605,0.763636363636364,0.823529411764706,0.428571428571429,0.773466833541927,rf,6,optifit_gg,split_6
